BWTID,TOTALVOLTAGE,TOTALCURRENT,SOC,MAXVOLTAGE,MAXVOLTAGEBOXNUM,MAXVOLTAGEBATTERYNUM,MINVOLTAGE,MINVOLTAGEBOXNUM,MINVOLTAGEBATTERYNUM,ABVOLTAGE,NORMALVOLTAGE,MAXTEMPERATURE,MAXTEMPERATUREBOXNUM,MAXTEMPERATUREBATTERYNUM,MINTEMPERATURE,MINTEMPERATUREBOXNUM,MINTEMPERATUREBATTERYNUM,ABTEMPERATURE,NORMALTEMPERATURE,RECEIVETIME,TIME_DIFF,YEAR,MONTH,DAY,HOUR
10001737,563.8,12,87,3.382,6,11,3.333,1,7,0.049,3.355,35,1,1,30,3,1,5,31,2015/5/6 1:44:36,0.0003472222,2015,5,6,1
10001737,563.7,12,87,3.381,3,13,3.333,1,7,0.048,3.355,35,1,1,30,3,1,5,31,2015/5/6 1:45:07,0.0003587963,2015,5,6,1
10001737,563.6,12,87,3.381,3,13,3.332,1,7,0.049,3.354,35,1,1,30,3,1,5,31,2015/5/6 1:45:38,0.0003587963,2015,5,6,1
10001737,563.6,12.1,87,3.38,6,11,3.331,1,7,0.049,3.354,35,1,1,30,3,1,5,31,2015/5/6 1:46:09,0.0003587963,2015,5,6,1
10001737,563.5,12.1,87,3.379,6,11,3.331,1,7,0.048,3.354,35,1,1,30,3,1,5,31,2015/5/6 1:46:40,0.0003587963,2015,5,6,1
10001737,563.5,12,87,3.379,6,11,3.332,1,7,0.047,3.354,35,1,1,30,3,1,5,31,2015/5/6 1:47:11,0.0003587963,2015,5,6,1
10001737,563.4,12.1,87,3.378,3,13,3.331,1,7,0.047,3.353,35,1,1,29,7,1,6,31,2015/5/6 1:47:42,0.0003587963,2015,5,6,1
10001737,563.3,12,87,3.377,3,13,3.331,1,7,0.046,3.352,35,1,1,29,7,1,6,31,2015/5/6 1:48:13,0.0003587963,2015,5,6,1
10001737,563.2,12,87,3.376,3,13,3.331,1,7,0.045,3.352,35,1,1,30,3,1,5,31,2015/5/6 1:48:44,0.0003587963,2015,5,6,1
10001737,563.2,12,86,3.376,3,13,3.331,1,7,0.045,3.352,35,1,1,29,7,1,6,31,2015/5/6 1:49:15,0.0003587963,2015,5,6,1
10001737,563.1,12,86,3.375,3,13,3.331,1,7,0.044,3.351,35,1,1,29,7,1,6,31,2015/5/6 1:49:46,0.0003587963,2015,5,6,1
10001737,563.1,12.1,86,3.375,6,11,3.331,1,7,0.044,3.351,35,1,1,29,7,1,6,31,2015/5/6 1:50:18,0.0003703704,2015,5,6,1
10001737,563,12.1,86,3.374,6,11,3.331,1,7,0.043,3.351,35,1,1,29,7,1,6,31,2015/5/6 1:50:48,0.0003472222,2015,5,6,1
10001737,562.9,12,86,3.373,3,13,3.331,1,7,0.042,3.35,35,1,1,29,7,1,6,31,2015/5/6 1:51:19,0.0003587963,2015,5,6,1
10001737,562.8,12,86,3.373,3,13,3.331,1,7,0.042,3.35,35,1,1,29,7,1,6,31,2015/5/6 1:51:50,0.0003587963,2015,5,6,1
10001737,562.8,12,86,3.372,3,13,3.33,1,7,0.042,3.35,35,1,1,29,7,1,6,31,2015/5/6 1:52:21,0.0003587963,2015,5,6,1
10001737,562.7,12.1,86,3.372,3,13,3.33,1,7,0.042,3.349,35,1,1,29,7,1,6,31,2015/5/6 1:52:52,0.0003587963,2015,5,6,1
10001737,562.7,12.1,86,3.371,6,11,3.33,1,7,0.041,3.349,35,1,1,29,7,1,6,31,2015/5/6 1:53:23,0.0003587963,2015,5,6,1
10001737,562.6,12.1,86,3.37,3,13,3.33,1,7,0.04,3.348,35,1,1,29,7,1,6,31,2015/5/6 1:53:54,0.0003587963,2015,5,6,1
10001737,562.6,12.1,86,3.37,3,13,3.33,1,7,0.04,3.348,35,1,1,29,7,1,6,31,2015/5/6 1:54:25,0.0003587963,2015,5,6,1
10001737,562.5,12.1,86,3.369,3,13,3.33,1,7,0.039,3.348,35,1,1,29,6,1,6,31,2015/5/6 1:54:56,0.0003587963,2015,5,6,1
10001737,562.5,12.1,86,3.369,3,13,3.33,1,7,0.039,3.348,35,1,1,29,6,1,6,31,2015/5/6 1:55:27,0.0003587963,2015,5,6,1
10001737,562.4,12.1,86,3.368,3,13,3.33,1,7,0.038,3.347,35,1,1,29,6,1,6,31,2015/5/6 1:55:58,0.0003587963,2015,5,6,1
10001737,562.3,12.1,86,3.367,3,13,3.33,1,7,0.037,3.347,35,1,1,29,6,1,6,31,2015/5/6 1:56:29,0.0003587963,2015,5,6,1
10001737,562.3,12,86,3.367,3,13,3.33,1,7,0.037,3.347,35,1,1,29,6,1,6,31,2015/5/6 1:57:00,0.0003587963,2015,5,6,1
10001737,562.2,12.1,86,3.367,6,11,3.33,1,7,0.037,3.346,35,1,1,29,6,1,6,31,2015/5/6 1:57:31,0.0003587963,2015,5,6,1
10001737,562.2,12.1,86,3.366,3,13,3.33,1,7,0.036,3.346,35,1,1,29,6,1,6,31,2015/5/6 1:58:02,0.0003587963,2015,5,6,1
10001737,562.1,12.1,86,3.366,3,13,3.33,1,7,0.036,3.345,35,1,1,29,6,1,6,31,2015/5/6 1:58:33,0.0003587963,2015,5,6,1
10001737,562.1,12.1,86,3.366,6,11,3.33,1,7,0.036,3.345,35,1,1,29,6,1,6,31,2015/5/6 1:59:04,0.0003587963,2015,5,6,1
10001737,562,12.1,86,3.364,3,13,3.33,1,7,0.034,3.345,35,1,1,29,6,1,6,31,2015/5/6 1:59:35,0.0003587963,2015,5,6,1
10001737,562,12,86,3.364,3,13,3.329,1,7,0.035,3.345,35,1,1,29,6,1,6,31,2015/5/6 2:00:06,0.0003587963,2015,5,6,2
10001737,561.9,12.1,86,3.364,6,11,3.328,1,7,0.036,3.344,35,1,1,29,6,1,6,31,2015/5/6 2:00:37,0.0003587963,2015,5,6,2
10001737,561.9,12.1,86,3.363,3,13,3.328,1,7,0.035,3.344,35,1,1,29,6,1,6,31,2015/5/6 2:01:08,0.0003587963,2015,5,6,2
10001737,561.8,12,86,3.363,3,13,3.328,1,7,0.035,3.344,35,1,1,29,6,1,6,31,2015/5/6 2:01:39,0.0003587963,2015,5,6,2
10001737,561.8,12.1,86,3.362,3,13,3.328,1,7,0.034,3.344,35,1,1,29,6,1,6,31,2015/5/6 2:02:10,0.0003587963,2015,5,6,2
10001737,561.7,12.1,86,3.361,3,13,3.328,1,7,0.033,3.343,35,1,1,29,6,1,6,31,2015/5/6 2:02:42,0.0003703704,2015,5,6,2
10001737,561.7,12.1,86,3.361,3,13,3.328,1,7,0.033,3.343,35,1,1,29,6,1,6,31,2015/5/6 2:03:12,0.0003472222,2015,5,6,2
10001737,561.6,12,86,3.361,3,13,3.328,1,7,0.033,3.342,35,1,1,29,6,1,6,31,2015/5/6 2:03:43,0.0003587963,2015,5,6,2
10001737,561.6,12.1,86,3.36,3,13,3.328,1,7,0.032,3.342,35,1,1,29,6,1,6,31,2015/5/6 2:04:14,0.0003587963,2015,5,6,2
10001737,561.6,12.1,86,3.36,3,13,3.328,1,7,0.032,3.342,35,1,1,29,6,1,6,31,2015/5/6 2:04:45,0.0003587963,2015,5,6,2
10001737,561.5,12.1,86,3.36,3,13,3.328,1,7,0.032,3.342,35,1,1,29,6,1,6,31,2015/5/6 2:05:16,0.0003587963,2015,5,6,2
10001737,561.5,12.1,86,3.359,3,13,3.328,1,7,0.031,3.342,35,1,1,29,6,1,6,31,2015/5/6 2:05:47,0.0003587963,2015,5,6,2
10001737,561.4,12.1,86,3.358,3,13,3.328,1,7,0.03,3.341,35,1,1,29,6,1,6,31,2015/5/6 2:06:18,0.0003587963,2015,5,6,2
10001737,561.4,12.1,86,3.358,3,13,3.328,1,7,0.03,3.341,35,1,1,29,6,1,6,31,2015/5/6 2:06:49,0.0003587963,2015,5,6,2
10001737,561.3,12,86,3.358,3,13,3.328,1,7,0.03,3.341,35,1,1,29,6,1,6,31,2015/5/6 2:07:20,0.0003587963,2015,5,6,2
10001737,561.3,12,86,3.357,3,13,3.327,1,7,0.03,3.341,35,1,1,29,6,1,6,31,2015/5/6 2:07:51,0.0003587963,2015,5,6,2
10001737,561.2,12.1,86,3.357,3,13,3.327,1,7,0.03,3.34,35,1,1,29,6,1,6,31,2015/5/6 2:08:22,0.0003587963,2015,5,6,2
10001737,561.2,12.1,86,3.357,3,13,3.328,1,7,0.029,3.34,35,1,1,29,6,1,6,31,2015/5/6 2:08:54,0.0003703704,2015,5,6,2
10001737,561.1,12.1,86,3.356,3,13,3.328,1,7,0.028,3.339,35,1,1,29,6,1,6,31,2015/5/6 2:09:24,0.0003472222,2015,5,6,2
10001737,561.1,12.1,86,3.356,3,13,3.327,1,7,0.029,3.339,35,1,1,29,6,1,6,31,2015/5/6 2:09:56,0.0003703704,2015,5,6,2
10001737,561.1,12.1,86,3.355,3,13,3.327,1,7,0.028,3.339,35,1,1,29,6,1,6,31,2015/5/6 2:10:26,0.0003472222,2015,5,6,2
10001737,561,12.1,86,3.355,3,13,3.327,1,7,0.028,3.339,35,1,1,29,6,1,6,31,2015/5/6 2:10:57,0.0003587963,2015,5,6,2
10001737,561,12,86,3.354,3,13,3.327,1,7,0.027,3.339,35,1,1,29,6,1,6,31,2015/5/6 2:11:28,0.0003587963,2015,5,6,2
10001737,561,12.1,86,3.354,3,13,3.327,1,7,0.027,3.339,35,1,1,29,6,1,6,31,2015/5/6 2:11:59,0.0003587963,2015,5,6,2
10001737,560.9,12,86,3.354,3,13,3.327,1,7,0.027,3.338,35,1,1,29,6,1,6,31,2015/5/6 2:12:30,0.0003587963,2015,5,6,2
10001737,560.9,12.1,86,3.354,3,13,3.327,1,7,0.027,3.338,35,1,1,29,6,1,6,31,2015/5/6 2:13:01,0.0003587963,2015,5,6,2
10001737,560.9,12,86,3.353,3,13,3.327,1,7,0.026,3.338,35,1,1,29,6,1,6,31,2015/5/6 2:13:32,0.0003587963,2015,5,6,2
10001737,560.8,12,86,3.352,3,13,3.327,1,7,0.025,3.338,35,1,1,29,6,1,6,31,2015/5/6 2:14:03,0.0003587963,2015,5,6,2
10001737,560.8,12.1,86,3.352,3,13,3.327,1,7,0.025,3.338,35,1,1,29,6,1,6,31,2015/5/6 2:14:36,0.0003819444,2015,5,6,2
10001737,560.8,12,86,3.352,3,13,3.327,1,7,0.025,3.338,35,1,1,29,6,1,6,31,2015/5/6 2:15:05,0.0003356481,2015,5,6,2
10001737,560.7,12.1,86,3.352,3,13,3.327,1,7,0.025,3.337,35,1,1,29,6,1,6,31,2015/5/6 2:15:36,0.0003587963,2015,5,6,2
10001737,560.7,12.1,86,3.351,3,13,3.327,1,7,0.024,3.337,35,1,1,29,6,1,6,31,2015/5/6 2:16:07,0.0003587963,2015,5,6,2
10001737,560.6,12,86,3.351,3,13,3.327,1,7,0.024,3.336,35,1,1,29,6,1,6,31,2015/5/6 2:16:38,0.0003587963,2015,5,6,2
10001737,560.6,12,86,3.351,3,13,3.327,1,7,0.024,3.336,35,1,1,29,6,1,6,31,2015/5/6 2:17:09,0.0003587963,2015,5,6,2
10001737,560.6,12,86,3.35,3,13,3.327,1,7,0.023,3.336,35,1,1,29,6,1,6,31,2015/5/6 2:17:40,0.0003587963,2015,5,6,2
10001737,560.5,12.1,86,3.35,3,13,3.327,1,7,0.023,3.336,35,1,1,29,6,1,6,31,2015/5/6 2:18:11,0.0003587963,2015,5,6,2
10001737,560.5,12.1,86,3.349,3,13,3.327,1,7,0.022,3.336,35,1,1,29,6,1,6,31,2015/5/6 2:18:42,0.0003587963,2015,5,6,2
10001737,560.5,12.1,86,3.349,3,13,3.327,1,7,0.022,3.336,35,1,1,29,6,1,6,31,2015/5/6 2:19:14,0.0003703704,2015,5,6,2
10001737,560.4,12,86,3.349,3,13,3.327,1,7,0.022,3.335,35,1,1,29,6,1,6,31,2015/5/6 2:19:44,0.0003472222,2015,5,6,2
10001737,560.4,12,86,3.348,3,13,3.327,1,7,0.021,3.335,35,1,1,29,6,1,6,31,2015/5/6 2:20:15,0.0003587963,2015,5,6,2
10001737,560.4,12,85,3.348,3,13,3.326,1,7,0.022,3.335,35,1,1,29,6,1,6,31,2015/5/6 2:20:46,0.0003587963,2015,5,6,2
10001737,560.4,12,85,3.348,3,13,3.327,1,7,0.021,3.335,35,1,1,29,6,1,6,31,2015/5/6 2:21:17,0.0003587963,2015,5,6,2
10001737,560.3,12,85,3.348,3,13,3.326,1,7,0.022,3.335,35,1,1,29,6,1,6,31,2015/5/6 2:21:48,0.0003587963,2015,5,6,2
10001737,560.3,12.1,85,3.348,3,13,3.326,1,7,0.022,3.335,35,1,1,29,6,1,6,31,2015/5/6 2:22:19,0.0003587963,2015,5,6,2
10001737,560.3,12.1,85,3.347,3,13,3.327,1,7,0.02,3.335,35,1,1,29,5,1,6,31,2015/5/6 2:22:50,0.0003587963,2015,5,6,2
10001737,560.2,12.1,85,3.346,3,13,3.326,1,7,0.02,3.334,35,1,1,29,6,1,6,31,2015/5/6 2:23:21,0.0003587963,2015,5,6,2
10001737,560.2,12,85,3.346,3,13,3.327,1,7,0.019,3.334,35,1,1,29,6,1,6,31,2015/5/6 2:23:52,0.0003587963,2015,5,6,2
10001737,560.2,12,85,3.346,3,13,3.327,1,7,0.019,3.334,35,1,1,29,6,1,6,31,2015/5/6 2:24:23,0.0003587963,2015,5,6,2
10001737,560.1,12,85,3.346,3,13,3.327,1,7,0.019,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:24:54,0.0003587963,2015,5,6,2
10001737,560.1,12.1,85,3.345,3,13,3.327,1,7,0.018,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:25:25,0.0003587963,2015,5,6,2
10001737,560.1,12,85,3.345,3,13,3.327,1,7,0.018,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:25:56,0.0003587963,2015,5,6,2
10001737,560.1,12,85,3.345,3,13,3.326,1,7,0.019,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:26:27,0.0003587963,2015,5,6,2
10001737,560.1,12,85,3.345,3,13,3.326,1,7,0.019,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:26:58,0.0003587963,2015,5,6,2
10001737,560,12.1,85,3.345,3,13,3.325,1,7,0.02,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:27:29,0.0003587963,2015,5,6,2
10001737,560,12,85,3.345,3,13,3.325,1,7,0.02,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:28:00,0.0003587963,2015,5,6,2
10001737,560,12.1,85,3.344,3,13,3.325,1,7,0.019,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:28:31,0.0003587963,2015,5,6,2
10001737,560,12,85,3.344,3,13,3.325,1,7,0.019,3.333,35,1,1,29,5,1,6,31,2015/5/6 2:29:02,0.0003587963,2015,5,6,2
10001737,559.9,12,85,3.343,3,13,3.325,1,7,0.018,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:29:33,0.0003587963,2015,5,6,2
10001737,559.9,12.1,85,3.343,3,13,3.325,1,7,0.018,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:30:06,0.0003819444,2015,5,6,2
10001737,559.9,12.1,85,3.343,3,13,3.325,1,7,0.018,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:30:35,0.0003356481,2015,5,6,2
10001737,559.9,12.1,85,3.343,3,13,3.325,1,7,0.018,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:31:06,0.0003587963,2015,5,6,2
10001737,559.8,12.1,85,3.342,3,13,3.325,1,7,0.017,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:31:37,0.0003587963,2015,5,6,2
10001737,559.8,12,85,3.342,3,13,3.325,1,7,0.017,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:32:08,0.0003587963,2015,5,6,2
10001737,559.8,12,85,3.342,3,13,3.325,1,7,0.017,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:32:39,0.0003587963,2015,5,6,2
10001737,559.8,12,85,3.342,3,13,3.325,1,7,0.017,3.332,35,1,1,29,5,1,6,31,2015/5/6 2:33:10,0.0003587963,2015,5,6,2
10001737,559.7,12,85,3.342,3,13,3.325,1,7,0.017,3.331,35,1,1,29,5,1,6,31,2015/5/6 2:33:41,0.0003587963,2015,5,6,2
10001737,559.7,12.1,85,3.342,3,13,3.326,1,7,0.016,3.331,35,1,1,29,5,1,6,31,2015/5/6 2:34:12,0.0003587963,2015,5,6,2
10001737,559.7,12,85,3.34,3,13,3.325,1,7,0.015,3.331,35,1,1,29,5,1,6,31,2015/5/6 2:34:44,0.0003703704,2015,5,6,2
10001737,559.7,12.1,85,3.341,3,13,3.325,1,7,0.016,3.331,35,1,1,29,5,1,6,31,2015/5/6 2:35:14,0.0003472222,2015,5,6,2
10001737,559.7,12,85,3.34,3,13,3.325,1,7,0.015,3.331,35,1,1,29,5,1,6,31,2015/5/6 2:35:46,0.0003703704,2015,5,6,2
10001737,559.6,12.1,85,3.34,3,13,3.325,1,7,0.015,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:36:16,0.0003472222,2015,5,6,2
10001737,559.6,12.1,85,3.34,3,13,3.325,1,7,0.015,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:36:47,0.0003587963,2015,5,6,2
10001737,559.6,12.1,85,3.34,3,13,3.325,1,7,0.015,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:37:18,0.0003587963,2015,5,6,2
10001737,559.6,12,85,3.339,3,13,3.325,1,7,0.014,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:37:49,0.0003587963,2015,5,6,2
10001737,559.6,12.1,85,3.339,3,13,3.325,1,7,0.014,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:38:20,0.0003587963,2015,5,6,2
10001737,559.5,12.1,85,3.339,3,13,3.325,1,7,0.014,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:38:51,0.0003587963,2015,5,6,2
10001737,559.5,12.1,85,3.339,3,13,3.325,1,7,0.014,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:39:22,0.0003587963,2015,5,6,2
10001737,559.5,12,85,3.339,3,13,3.325,1,1,0.014,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:39:53,0.0003587963,2015,5,6,2
10001737,559.5,12.1,85,3.339,3,13,3.325,1,1,0.014,3.33,35,1,1,29,5,1,6,31,2015/5/6 2:40:24,0.0003587963,2015,5,6,2
10001737,559.4,12,84,3.339,3,13,3.325,1,1,0.014,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:40:55,0.0003587963,2015,5,6,2
10001737,559.4,12.1,84,3.339,3,13,3.325,1,1,0.014,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:41:26,0.0003587963,2015,5,6,2
10001737,559.4,12,84,3.338,3,13,3.325,1,1,0.013,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:41:57,0.0003587963,2015,5,6,2
10001737,559.4,12.1,84,3.338,3,13,3.325,1,1,0.013,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:42:28,0.0003587963,2015,5,6,2
10001737,559.4,12.1,84,3.337,3,13,3.325,1,1,0.012,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:42:59,0.0003587963,2015,5,6,2
10001737,559.4,12.1,84,3.337,3,13,3.325,1,7,0.012,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:43:30,0.0003587963,2015,5,6,2
10001737,559.3,12,84,3.337,3,13,3.325,1,1,0.012,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:44:02,0.0003703704,2015,5,6,2
10001737,559.3,12.1,84,3.337,3,13,3.325,1,1,0.012,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:44:32,0.0003472222,2015,5,6,2
10001737,559.3,12.1,84,3.337,3,13,3.325,1,1,0.012,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:45:03,0.0003587963,2015,5,6,2
10001737,559.3,12,84,3.337,3,13,3.325,1,7,0.012,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:45:34,0.0003587963,2015,5,6,2
10001737,559.3,12.1,84,3.337,3,13,3.325,1,1,0.012,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:46:05,0.0003587963,2015,5,6,2
10001737,559.3,12.1,84,3.336,3,13,3.325,1,1,0.011,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:46:36,0.0003587963,2015,5,6,2
10001737,559.3,12.1,84,3.337,3,13,3.324,1,1,0.013,3.329,35,1,1,29,5,1,6,31,2015/5/6 2:47:07,0.0003587963,2015,5,6,2
10001737,559.2,12,84,3.336,3,13,3.325,1,1,0.011,3.328,35,1,1,29,5,1,6,31,2015/5/6 2:47:39,0.0003703704,2015,5,6,2
10001737,559.2,12.1,84,3.336,3,13,3.324,1,1,0.012,3.328,35,1,1,29,5,1,6,31,2015/5/6 2:48:10,0.0003587963,2015,5,6,2
10001737,559.2,12.1,84,3.336,3,13,3.325,1,1,0.011,3.328,35,1,1,29,5,1,6,31,2015/5/6 2:48:40,0.0003472222,2015,5,6,2
10001737,559.2,12,84,3.336,3,13,3.324,1,1,0.012,3.328,35,1,1,29,5,1,6,31,2015/5/6 2:49:11,0.0003587963,2015,5,6,2
10001737,559.2,12.1,84,3.336,3,13,3.324,1,1,0.012,3.328,35,1,1,29,5,1,6,31,2015/5/6 2:49:42,0.0003587963,2015,5,6,2
10001737,559.2,12,84,3.336,3,13,3.324,1,1,0.012,3.328,35,1,1,29,5,1,6,31,2015/5/6 2:50:13,0.0003587963,2015,5,6,2
10001737,559.1,12.1,84,3.336,3,13,3.324,1,1,0.012,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:50:44,0.0003587963,2015,5,6,2
10001737,559.1,12.1,84,3.336,3,13,3.324,1,1,0.012,3.327,35,1,1,29,5,1,6,31,2015/5/6 2:51:15,0.0003587963,2015,5,6,2
10001737,559.1,12.1,84,3.335,3,13,3.324,1,1,0.011,3.327,35,1,1,29,5,1,6,31,2015/5/6 2:51:46,0.0003587963,2015,5,6,2
10001737,559.1,12,84,3.335,3,13,3.324,1,1,0.011,3.327,35,1,1,29,5,1,6,31,2015/5/6 2:52:18,0.0003703704,2015,5,6,2
10001737,559.1,12,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:52:49,0.0003587963,2015,5,6,2
10001737,559.1,12,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:53:19,0.0003472222,2015,5,6,2
10001737,559.1,12.1,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:53:50,0.0003587963,2015,5,6,2
10001737,559.1,12,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:54:21,0.0003587963,2015,5,6,2
10001737,559,12,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:54:52,0.0003587963,2015,5,6,2
10001737,559,12.1,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:55:23,0.0003587963,2015,5,6,2
10001737,559,12,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:55:54,0.0003587963,2015,5,6,2
10001737,559,12,84,3.334,3,13,3.324,1,1,0.01,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:56:25,0.0003587963,2015,5,6,2
10001737,559,12.1,84,3.333,3,13,3.324,1,1,0.009,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:56:56,0.0003587963,2015,5,6,2
10001737,559,12.1,84,3.333,3,13,3.324,1,1,0.009,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:57:27,0.0003587963,2015,5,6,2
10001737,559,12.1,84,3.333,3,13,3.324,1,1,0.009,3.327,35,1,1,29,3,1,6,30,2015/5/6 2:57:58,0.0003587963,2015,5,6,2
10001737,559,12,84,3.333,3,13,3.324,1,1,0.009,3.327,35,1,1,29,4,1,6,31,2015/5/6 2:58:29,0.0003587963,2015,5,6,2
10001737,558.9,12.1,84,3.333,3,13,3.323,7,9,0.01,3.326,35,1,1,29,3,1,6,30,2015/5/6 2:59:00,0.0003587963,2015,5,6,2
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 2:59:31,0.0003587963,2015,5,6,2
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:00:02,0.0003587963,2015,5,6,3
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:00:34,0.0003703704,2015,5,6,3
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:01:04,0.0003472222,2015,5,6,3
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:01:35,0.0003587963,2015,5,6,3
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:02:06,0.0003587963,2015,5,6,3
10001737,558.9,12.1,84,3.333,3,13,3.323,7,16,0.01,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:02:37,0.0003587963,2015,5,6,3
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:03:08,0.0003587963,2015,5,6,3
10001737,558.9,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:03:39,0.0003587963,2015,5,6,3
10001737,558.9,12,84,3.332,3,13,3.322,7,16,0.01,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:04:10,0.0003587963,2015,5,6,3
10001737,558.9,12,84,3.332,3,13,3.322,7,16,0.01,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:04:41,0.0003587963,2015,5,6,3
10001737,558.8,12,84,3.333,3,13,3.322,7,16,0.011,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:05:12,0.0003587963,2015,5,6,3
10001737,558.8,12,84,3.331,3,13,3.322,7,16,0.009,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:05:43,0.0003587963,2015,5,6,3
10001737,558.8,12.1,84,3.332,3,13,3.322,7,16,0.01,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:06:14,0.0003587963,2015,5,6,3
10001737,558.8,12.1,84,3.331,3,13,3.322,7,9,0.009,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:06:45,0.0003587963,2015,5,6,3
10001737,558.8,12,84,3.331,3,13,3.322,7,9,0.009,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:07:16,0.0003587963,2015,5,6,3
10001737,558.8,12,84,3.331,3,13,3.322,2,1,0.009,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:07:47,0.0003587963,2015,5,6,3
10001737,558.8,12,84,3.331,3,13,3.322,7,9,0.009,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:08:18,0.0003587963,2015,5,6,3
10001737,558.8,12,84,3.331,3,13,3.322,2,1,0.009,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:08:49,0.0003587963,2015,5,6,3
10001737,558.8,12.1,84,3.331,3,13,3.321,2,1,0.01,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:09:20,0.0003587963,2015,5,6,3
10001737,558.8,12.1,84,3.331,3,13,3.322,2,1,0.009,3.326,35,1,1,29,3,1,6,30,2015/5/6 3:09:51,0.0003587963,2015,5,6,3
10001737,558.7,12.1,84,3.331,3,13,3.322,1,1,0.009,3.325,35,1,1,29,3,1,6,30,2015/5/6 3:10:22,0.0003587963,2015,5,6,3
